order_id,zone,restaurant,delivery_partner,order_time,delivery_time,Delivery Delay (mins),Cancelled (1/0),Customer Rating
ORD1530,South,Restaurant_7,DP_30,2023/07/27 04:26,27-07-2023 05:13:00,17,0,5.0
ORD1531,South,Restaurant_21,DP_30,2023/07/14 08:22,14-07-2023 08:59:00,7,0,3.4
ORD1532,South,Restaurant_10,DP_12,2023/07/24 06:25,24-07-2023 07:00:00,5,0,3.2
ORD1533,Central,Restaurant_26,DP_10,2023/07/28 01:28,28-07-2023 02:16:00,18,0,3.9
ORD1534,East,Restaurant_12,DP_11,2023/07/29 13:39,29-07-2023 14:12:00,3,0,
ORD1535,Central,Restaurant_24,DP_15,2023/07/29 16:22,29-07-2023 17:05:00,13,0,4.3
ORD1536,East,Restaurant_14,DP_16,2023/07/21 05:48,21-07-2023 06:26:00,8,0,4.7
ORD1537,East,Restaurant_25,DP_17,2023/07/16 11:42,16-07-2023 12:29:00,17,0,3.9
ORD1538,South,Restaurant_5,DP_26,2023/07/02 19:43,02-07-2023 20:37:00,24,0,2.9
ORD1539,West,Restaurant_26,DP_2,2023/07/07 00:06,07-07-2023 00:42:00,6,0,3.3
ORD1540,North,Restaurant_21,DP_12,2023/07/10 09:43,10-07-2023 10:18:00,5,0,4.4
ORD1541,South,Restaurant_18,DP_26,2023/07/21 02:40,21-07-2023 03:25:00,15,0,4.7
ORD1542,South,Restaurant_5,DP_23,2023/07/16 19:45,16-07-2023 20:16:00,1,0,
ORD1543,West,Restaurant_3,DP_18,2023/07/09 21:37,09-07-2023 22:29:00,22,0,4.9
ORD1544,North,Restaurant_23,DP_32,2023/07/22 19:26,22-07-2023 20:17:00,21,0,4.4
ORD1545,Central,Restaurant_26,DP_38,2023/07/17 06:56,17-07-2023 07:28:00,2,0,4.1
ORD1546,Central,Restaurant_5,DP_3,2023/07/17 12:17,17-07-2023 12:45:00,-2,0,3.7
ORD1547,South,Restaurant_24,DP_38,2023/07/15 12:34,15-07-2023 13:04:00,0,1,
ORD1548,North,Restaurant_17,DP_3,2023/07/21 12:33,21-07-2023 13:03:00,0,0,4.6
ORD1549,South,Restaurant_19,DP_30,2023/07/17 08:28,17-07-2023 09:14:00,16,0,4.4
ORD1550,East,Restaurant_19,DP_1,2023/07/26 21:05,26-07-2023 21:57:00,22,0,3.7
ORD1551,South,Restaurant_25,DP_30,2023/07/29 06:21,29-07-2023 07:07:00,16,1,5.0
ORD1552,South,Restaurant_21,DP_32,2023/07/05 16:07,05-07-2023 16:45:00,8,0,4.1
ORD1553,Central,Restaurant_12,DP_28,2023/07/23 12:27,23-07-2023 13:09:00,12,0,4.3
ORD1554,Central,Restaurant_25,DP_21,2023/07/12 14:12,12-07-2023 14:45:00,3,1,4.1
ORD1555,Central,Restaurant_29,DP_13,2023/07/22 23:05,22-07-2023 23:53:00,18,0,3.6
ORD1556,East,Restaurant_9,DP_27,2023/07/18 07:18,18-07-2023 08:01:00,13,0,4.3
ORD1557,Central,Restaurant_1,DP_36,2023/07/29 17:55,,16,0,4.5
ORD1558,North,Restaurant_18,DP_7,2023/07/29 13:36,29-07-2023 14:10:00,4,1,3.8
ORD1559,West,Restaurant_21,DP_22,2023/07/11 19:37,11-07-2023 20:15:00,8,0,
ORD1560,North,Restaurant_4,DP_10,2023/07/14 14:59,14-07-2023 15:44:00,15,0,4.1
ORD1561,North,Restaurant_10,DP_39,2023/07/24 09:50,24-07-2023 10:41:00,21,0,4.6
ORD1562,Central,Restaurant_25,DP_15,2023/07/26 23:08,26-07-2023 23:43:00,5,0,3.9
ORD1563,West,Restaurant_7,DP_15,2023/07/12 05:55,12-07-2023 06:41:00,16,0,4.2
ORD1564,West,Restaurant_22,DP_4,2023/07/20 05:29,20-07-2023 06:03:00,4,0,4.4
ORD1565,West,Restaurant_23,DP_32,2023/07/08 17:54,08-07-2023 18:50:00,26,0,3.9
ORD1566,East,Restaurant_1,DP_23,2023/07/28 04:01,28-07-2023 04:37:00,6,0,3.6
ORD1567,Central,Restaurant_17,DP_6,2023/07/21 10:12,21-07-2023 10:57:00,15,0,3.7
ORD1568,West,Restaurant_24,DP_24,2023/07/15 19:41,15-07-2023 20:22:00,11,0,4.3
ORD1569,East,Restaurant_29,DP_20,2023/07/23 05:38,23-07-2023 06:38:00,30,0,4.0
ORD1570,South,Restaurant_29,DP_37,2023/07/07 08:25,07-07-2023 09:06:00,11,0,4.0
ORD1571,South,Restaurant_2,DP_20,2023/07/30 08:22,30-07-2023 08:57:00,5,0,4.5
ORD1572,East,Restaurant_28,DP_12,2023/07/16 10:23,16-07-2023 11:08:00,15,0,
ORD1573,East,Restaurant_26,DP_33,2023/07/03 00:00,03-07-2023 00:44:00,14,0,4.8
ORD1574,Central,Restaurant_11,DP_28,2023/07/15 18:31,15-07-2023 19:09:00,8,0,3.7
ORD1575,Central,Restaurant_9,DP_8,2023/07/24 03:13,24-07-2023 03:44:00,1,0,4.7
ORD1576,South,Restaurant_7,DP_1,2023/07/10 05:44,10-07-2023 06:19:00,5,0,5.0
ORD1577,West,Restaurant_22,DP_37,2023/07/25 02:15,25-07-2023 03:02:00,17,0,4.2
ORD1578,South,Restaurant_17,DP_22,2023/07/21 23:45,22-07-2023 00:12:00,-3,0,4.1
ORD1579,West,Restaurant_17,DP_6,2023/07/15 06:16,15-07-2023 06:54:00,8,0,3.9
ORD1580,West,Restaurant_2,DP_21,2023/07/22 09:51,22-07-2023 10:38:00,17,0,3.5
ORD1581,Central,Restaurant_6,DP_32,2023/07/09 02:33,,9,0,4.6
ORD1582,North,Restaurant_14,DP_35,2023/07/16 05:17,16-07-2023 06:14:00,27,0,4.1
ORD1583,North,Restaurant_6,DP_15,2023/07/20 07:49,20-07-2023 08:16:00,-3,0,4.0
ORD1584,East,Restaurant_2,DP_5,2023/07/11 16:12,11-07-2023 16:44:00,2,1,4.5
ORD1585,Central,Restaurant_1,DP_6,2023/07/19 00:18,19-07-2023 00:43:00,-5,0,4.6
ORD1586,West,Restaurant_10,DP_25,2023/07/02 20:23,02-07-2023 21:18:00,25,0,3.7
ORD1587,North,Restaurant_21,DP_40,2023/07/07 13:45,07-07-2023 14:17:00,2,0,
ORD1588,West,Restaurant_5,DP_29,2023/07/03 07:26,03-07-2023 07:51:00,-5,0,
ORD1589,North,Restaurant_2,DP_7,2023/07/03 12:59,03-07-2023 13:34:00,5,0,5.0
ORD1590,North,Restaurant_22,DP_40,2023/07/20 03:54,20-07-2023 04:23:00,-1,0,5.0
ORD1591,North,Restaurant_16,DP_13,2023/07/04 07:23,04-07-2023 07:58:00,5,0,4.5
ORD1592,Central,Restaurant_25,DP_38,2023/07/17 01:21,17-07-2023 02:01:00,10,0,3.9
ORD1593,South,Restaurant_2,DP_18,2023/07/08 12:28,08-07-2023 13:14:00,16,0,3.9
ORD1594,West,Restaurant_10,DP_2,2023/07/08 19:01,08-07-2023 19:39:00,8,0,4.3
ORD1595,Central,Restaurant_2,DP_8,2023/07/08 18:51,08-07-2023 19:31:00,10,0,5.0
ORD1596,Central,Restaurant_16,DP_11,2023/07/10 10:09,10-07-2023 10:44:00,5,0,4.3
ORD1597,Central,Restaurant_16,DP_33,2023/07/22 18:38,22-07-2023 19:06:00,-2,0,4.4
ORD1598,Central,Restaurant_19,DP_38,2023/07/27 07:00,27-07-2023 07:26:00,-4,0,2.6
ORD1599,Central,Restaurant_29,DP_27,2023/07/05 04:22,05-07-2023 04:59:00,7,0,4.3
ORD1600,East,Restaurant_7,DP_20,2023/07/10 09:15,10-07-2023 09:55:00,10,0,3.3
ORD1601,West,Restaurant_22,DP_12,2023/07/05 06:39,05-07-2023 07:15:00,6,0,3.8
ORD1602,Central,Restaurant_12,DP_31,2023/07/29 14:53,29-07-2023 15:19:00,-4,0,4.1
ORD1603,West,Restaurant_24,DP_27,2023/07/16 01:31,16-07-2023 02:12:00,11,0,3.9
ORD1604,East,Restaurant_15,DP_32,2023/07/18 07:04,18-07-2023 07:57:00,23,0,3.7
ORD1605,East,Restaurant_8,DP_10,2023/07/03 02:44,03-07-2023 03:23:00,9,1,3.7
ORD1606,West,Restaurant_6,DP_3,2023/07/07 16:12,07-07-2023 16:47:00,5,1,4.0
ORD1607,North,Restaurant_28,DP_27,2023/07/04 21:56,04-07-2023 22:35:00,9,0,3.9
ORD1608,South,Restaurant_27,DP_35,2023/07/09 01:13,09-07-2023 01:44:00,1,0,4.1
ORD1609,North,Restaurant_10,DP_31,2023/07/03 00:12,03-07-2023 00:42:00,0,0,4.1
ORD1610,North,Restaurant_3,DP_15,2023/07/16 01:12,16-07-2023 01:55:00,13,0,4.9
ORD1611,North,Restaurant_19,DP_16,2023/07/05 00:52,05-07-2023 01:39:00,17,0,2.9
ORD1612,Central,Restaurant_17,DP_13,2023/07/22 14:05,22-07-2023 14:43:00,8,0,
ORD1613,East,Restaurant_7,DP_35,2023/07/01 10:54,01-07-2023 11:19:00,-5,0,4.1
ORD1614,North,Restaurant_21,DP_11,2023/07/12 21:43,12-07-2023 22:25:00,12,0,4.0
ORD1615,East,Restaurant_20,DP_21,2023/07/02 05:58,02-07-2023 06:54:00,26,0,3.7
ORD1616,West,Restaurant_26,DP_11,2023/07/27 08:07,27-07-2023 08:45:00,8,0,4.0
ORD1617,South,Restaurant_4,DP_30,2023/07/21 04:47,21-07-2023 05:25:00,8,0,3.1
ORD1618,West,Restaurant_14,DP_35,2023/07/09 01:38,09-07-2023 02:11:00,3,0,
ORD1619,West,Restaurant_20,DP_22,2023/07/06 20:46,06-07-2023 21:29:00,13,0,4.3
ORD1620,Central,Restaurant_22,DP_38,2023/07/16 00:46,16-07-2023 01:20:00,4,0,3.7
ORD1621,South,Restaurant_15,DP_31,2023/07/26 09:51,26-07-2023 10:39:00,18,0,5.0
ORD1622,West,Restaurant_24,DP_14,2023/07/19 21:20,19-07-2023 21:54:00,4,0,4.0
ORD1623,West,Restaurant_8,DP_24,2023/07/21 12:51,21-07-2023 13:33:00,12,0,4.1
ORD1624,South,Restaurant_21,DP_32,2023/07/16 15:38,16-07-2023 16:17:00,9,0,4.9
ORD1625,South,Restaurant_15,DP_36,2023/07/29 03:55,29-07-2023 04:47:00,22,0,5.0
ORD1626,West,Restaurant_22,DP_32,2023/07/15 12:20,15-07-2023 13:03:00,13,0,3.4
ORD1627,South,Restaurant_20,DP_15,2023/07/16 12:36,16-07-2023 13:27:00,21,0,3.8
ORD1628,West,Restaurant_28,DP_35,2023/07/16 23:43,17-07-2023 00:23:00,10,0,4.0
ORD1629,West,Restaurant_14,DP_3,2023/07/28 04:28,28-07-2023 05:06:00,8,0,3.7
ORD1630,Central,Restaurant_27,DP_16,2023/07/13 01:52,13-07-2023 02:31:00,9,0,4.6
ORD1631,North,Restaurant_29,DP_5,2023/07/15 08:58,15-07-2023 09:31:00,3,0,3.6
ORD1632,West,Restaurant_9,DP_21,2023/07/30 11:50,30-07-2023 12:34:00,14,0,4.9
ORD1633,East,Restaurant_8,DP_10,2023/07/19 10:15,19-07-2023 10:49:00,4,0,4.5
ORD1634,North,Restaurant_26,DP_19,2023/07/25 14:50,25-07-2023 15:30:00,10,0,4.8
ORD1635,North,Restaurant_28,DP_25,2023/07/24 10:37,24-07-2023 11:23:00,16,0,3.6
ORD1636,North,Restaurant_26,DP_4,2023/07/09 15:56,09-07-2023 16:48:00,22,0,3.9
ORD1637,Central,Restaurant_17,DP_29,2023/07/29 14:54,29-07-2023 15:35:00,11,0,4.6
ORD1638,West,Restaurant_2,DP_19,2023/07/04 06:31,04-07-2023 07:17:00,16,0,4.5
ORD1639,Central,Restaurant_25,DP_2,2023/07/05 11:59,05-07-2023 12:44:00,15,0,3.9
ORD1640,West,Restaurant_24,DP_10,2023/07/22 19:10,22-07-2023 19:46:00,6,0,4.0
ORD1641,Central,Restaurant_30,DP_25,2023/07/10 03:21,10-07-2023 04:17:00,26,0,3.8
ORD1642,Central,Restaurant_3,DP_20,2023/07/23 07:52,23-07-2023 08:27:00,5,0,4.0
ORD1643,East,Restaurant_8,DP_19,2023/07/11 03:55,11-07-2023 04:35:00,10,0,3.5
ORD1644,Central,Restaurant_12,DP_23,2023/07/29 08:43,29-07-2023 09:34:00,21,0,3.4
ORD1645,South,Restaurant_1,DP_24,2023/07/22 00:57,22-07-2023 01:48:00,21,0,4.7
ORD1646,East,Restaurant_10,DP_11,2023/07/15 11:16,15-07-2023 11:56:00,10,0,4.0
ORD1647,Central,Restaurant_20,DP_34,2023/07/18 05:51,18-07-2023 06:38:00,17,0,4.8
ORD1648,North,Restaurant_3,DP_28,2023/07/01 16:47,01-07-2023 17:25:00,8,1,4.5
ORD1649,South,Restaurant_6,DP_5,2023/07/19 06:51,19-07-2023 07:27:00,6,0,4.3
ORD1650,South,Restaurant_7,DP_5,2023/07/29 02:16,29-07-2023 02:46:00,0,0,3.7
ORD1651,South,Restaurant_20,DP_21,2023/07/08 11:23,08-07-2023 12:08:00,15,0,3.4
ORD1652,East,Restaurant_23,DP_12,2023/07/03 17:08,03-07-2023 17:54:00,16,0,3.8
ORD1653,Central,Restaurant_25,DP_4,2023/07/20 03:33,20-07-2023 04:08:00,5,0,5.0
ORD1654,Central,Restaurant_27,DP_20,2023/07/14 07:47,14-07-2023 08:29:00,12,1,4.6
ORD1655,North,Restaurant_18,DP_38,2023/07/09 07:17,09-07-2023 08:18:00,31,0,3.8
ORD1656,North,Restaurant_11,DP_25,2023/07/04 00:59,04-07-2023 01:48:00,19,0,3.8
ORD1657,South,Restaurant_19,DP_14,2023/07/20 09:59,20-07-2023 10:31:00,2,0,3.5
ORD1658,North,Restaurant_5,DP_11,2023/07/12 10:42,12-07-2023 11:30:00,18,0,3.2
ORD1659,East,Restaurant_19,DP_32,2023/07/19 19:45,19-07-2023 20:17:00,2,1,4.2
ORD1660,Central,Restaurant_11,DP_11,2023/07/01 14:37,01-07-2023 15:02:00,-5,0,5.0
ORD1661,South,Restaurant_24,DP_18,2023/07/13 16:12,13-07-2023 16:51:00,9,0,5.0
ORD1662,North,Restaurant_12,DP_27,2023/07/22 18:14,22-07-2023 19:06:00,22,0,4.5
ORD1663,East,Restaurant_10,DP_18,2023/07/14 05:29,14-07-2023 06:20:00,21,0,3.7
ORD1664,East,Restaurant_8,DP_23,2023/07/13 08:12,13-07-2023 08:55:00,13,0,3.2
ORD1665,North,Restaurant_24,DP_11,2023/07/02 19:57,02-07-2023 20:32:00,5,0,4.7
ORD1666,Central,Restaurant_28,DP_21,2023/07/06 00:42,06-07-2023 01:25:00,13,0,4.4
ORD1667,North,Restaurant_28,DP_5,2023/07/30 04:25,30-07-2023 05:02:00,7,0,3.9
ORD1668,South,Restaurant_9,DP_23,2023/07/29 17:41,29-07-2023 18:16:00,5,0,3.8
ORD1669,North,Restaurant_4,DP_25,2023/07/25 18:11,25-07-2023 18:59:00,18,0,4.5
ORD1670,East,Restaurant_5,DP_10,2023/07/24 14:12,24-07-2023 14:47:00,5,0,3.6
ORD1671,North,Restaurant_21,DP_22,2023/07/12 18:08,12-07-2023 18:57:00,19,0,4.2
ORD1672,Central,Restaurant_8,DP_19,2023/07/20 23:02,20-07-2023 23:37:00,5,0,3.4
ORD1673,West,Restaurant_23,DP_1,2023/07/09 05:11,09-07-2023 06:07:00,26,0,5.0
ORD1674,North,Restaurant_9,DP_7,2023/07/14 13:56,14-07-2023 14:23:00,-3,0,3.7
ORD1675,Central,Restaurant_15,DP_4,2023/07/18 14:23,,2,0,4.5
ORD1676,Central,Restaurant_15,DP_1,2023/07/16 20:34,16-07-2023 21:12:00,8,0,3.4
ORD1677,East,Restaurant_16,DP_15,2023/07/28 06:48,28-07-2023 07:13:00,-5,0,4.0
ORD1678,Central,Restaurant_14,DP_40,2023/07/24 05:02,24-07-2023 05:27:00,-5,0,4.6
ORD1679,Central,Restaurant_8,DP_12,2023/07/17 02:45,17-07-2023 03:10:00,-5,0,4.8
ORD1680,Central,Restaurant_18,DP_22,2023/07/14 01:50,14-07-2023 02:27:00,7,0,4.6
ORD1681,Central,Restaurant_10,DP_22,2023/07/06 20:12,06-07-2023 20:49:00,7,0,4.0
ORD1682,South,Restaurant_28,DP_17,2023/07/03 13:06,03-07-2023 13:48:00,12,0,3.7
ORD1683,South,Restaurant_20,DP_29,2023/07/26 17:25,26-07-2023 18:03:00,8,0,3.5
ORD1684,East,Restaurant_6,DP_14,2023/07/15 10:26,15-07-2023 11:08:00,12,0,5.0
ORD1685,North,Restaurant_12,DP_20,2023/07/04 19:55,04-07-2023 20:31:00,6,0,4.2
ORD1686,Central,Restaurant_2,DP_33,2023/07/30 03:33,30-07-2023 04:18:00,15,0,4.3
ORD1687,North,Restaurant_7,DP_15,2023/07/19 11:47,19-07-2023 12:31:00,14,0,4.8
ORD1688,North,Restaurant_16,DP_12,2023/07/11 13:18,11-07-2023 13:55:00,7,0,4.5
ORD1689,East,Restaurant_3,DP_40,2023/07/03 18:25,03-07-2023 19:09:00,14,0,4.0
ORD1690,Central,Restaurant_13,DP_20,2023/07/29 10:15,29-07-2023 10:53:00,8,0,4.5
ORD1691,Central,Restaurant_3,DP_30,2023/07/21 11:15,21-07-2023 11:43:00,-2,0,3.7
ORD1692,West,Restaurant_27,DP_38,2023/07/28 22:16,28-07-2023 23:03:00,17,0,3.2
ORD1693,North,Restaurant_18,DP_3,2023/07/14 11:23,14-07-2023 11:55:00,2,0,
ORD1694,North,Restaurant_11,DP_28,2023/07/03 13:21,03-07-2023 14:08:00,17,0,3.8
ORD1695,South,Restaurant_8,DP_26,2023/07/19 01:39,19-07-2023 02:21:00,12,0,3.9
ORD1696,West,Restaurant_6,DP_30,2023/07/20 03:46,20-07-2023 04:25:00,9,1,4.0
ORD1697,South,Restaurant_1,DP_13,2023/07/30 08:52,30-07-2023 09:17:00,-5,0,3.7
ORD1698,South,Restaurant_28,DP_13,2023/07/27 01:21,27-07-2023 02:13:00,22,0,4.8
ORD1699,South,Restaurant_1,DP_2,2023/07/28 16:10,28-07-2023 16:47:00,7,0,4.3
ORD1700,East,Restaurant_23,DP_37,2023/07/26 12:50,26-07-2023 13:35:00,15,0,3.9
ORD1701,East,Restaurant_8,DP_38,2023/07/04 21:49,04-07-2023 22:28:00,9,1,3.3
ORD1702,South,Restaurant_5,DP_2,2023/07/20 05:50,20-07-2023 06:27:00,7,0,4.3
ORD1703,West,Restaurant_28,DP_36,2023/07/22 01:28,22-07-2023 02:09:00,11,0,2.6
ORD1704,North,Restaurant_16,DP_26,2023/07/09 12:38,09-07-2023 13:18:00,10,0,4.2
ORD1705,West,Restaurant_11,DP_11,2023/07/06 20:17,06-07-2023 20:54:00,7,0,4.9
ORD1706,Central,Restaurant_5,DP_8,2023/07/25 03:25,25-07-2023 04:04:00,9,0,4.1
ORD1707,East,Restaurant_4,DP_40,2023/07/07 05:23,07-07-2023 06:06:00,13,0,4.8
ORD1708,North,Restaurant_30,DP_22,2023/07/26 21:32,26-07-2023 22:15:00,13,0,3.4
ORD1709,North,Restaurant_6,DP_20,2023/07/18 08:49,18-07-2023 09:29:00,10,0,5.0
ORD1710,Central,Restaurant_14,DP_8,2023/07/20 05:15,20-07-2023 05:59:00,14,0,4.8
ORD1711,Central,Restaurant_22,DP_29,2023/07/26 02:55,26-07-2023 03:31:00,6,0,4.4
ORD1712,South,Restaurant_19,DP_40,2023/07/05 16:11,05-07-2023 17:08:00,27,0,3.7
ORD1713,East,Restaurant_9,DP_26,2023/07/29 04:03,29-07-2023 04:54:00,21,0,3.6
ORD1714,East,Restaurant_12,DP_30,2023/07/08 20:52,08-07-2023 21:38:00,16,0,4.1
ORD1715,West,Restaurant_11,DP_17,2023/07/14 07:37,14-07-2023 08:02:00,-5,0,4.8
ORD1716,South,Restaurant_14,DP_20,2023/07/17 11:18,17-07-2023 12:02:00,14,0,3.3
ORD1717,South,Restaurant_23,DP_16,2023/07/03 00:31,03-07-2023 01:08:00,7,0,4.1
ORD1718,South,Restaurant_16,DP_7,2023/07/14 01:19,,2,0,4.5
ORD1719,South,Restaurant_1,DP_16,2023/07/11 13:14,11-07-2023 13:51:00,7,0,4.7
ORD1720,East,Restaurant_13,DP_27,2023/07/04 10:31,04-07-2023 11:04:00,3,0,4.5
ORD1721,East,Restaurant_23,DP_23,2023/07/29 09:06,29-07-2023 09:50:00,14,0,3.2
ORD1722,South,Restaurant_21,DP_24,2023/07/20 16:13,20-07-2023 17:05:00,22,0,4.8
ORD1723,West,Restaurant_21,DP_9,2023/07/16 01:13,16-07-2023 01:59:00,16,1,4.1
ORD1724,North,Restaurant_30,DP_35,2023/07/29 09:10,29-07-2023 10:12:00,32,1,3.4
ORD1725,North,Restaurant_13,DP_20,2023/07/04 20:45,04-07-2023 21:13:00,-2,0,4.1
ORD1726,West,Restaurant_2,DP_37,2023/07/16 20:21,16-07-2023 20:56:00,5,0,2.9
ORD1727,South,Restaurant_4,DP_17,2023/07/18 16:54,18-07-2023 17:26:00,2,0,4.4
ORD1728,East,Restaurant_28,DP_31,2023/07/24 13:41,24-07-2023 14:30:00,19,0,4.0
ORD1729,North,Restaurant_6,DP_8,2023/07/06 23:44,07-07-2023 00:22:00,8,0,3.3
ORD1730,Central,Restaurant_26,DP_15,2023/07/01 13:55,01-07-2023 14:36:00,11,0,3.9
ORD1731,Central,Restaurant_27,DP_31,2023/07/13 22:46,13-07-2023 23:31:00,15,0,3.7
ORD1732,West,Restaurant_23,DP_30,2023/07/09 05:04,09-07-2023 05:33:00,-1,0,3.7
ORD1733,South,Restaurant_27,DP_20,2023/07/26 22:15,26-07-2023 22:50:00,5,0,2.7
ORD1734,North,Restaurant_5,DP_39,2023/07/03 15:35,03-07-2023 16:22:00,17,0,3.1
ORD1735,South,Restaurant_25,DP_12,,02-07-2023 17:04:00,5,0,4.0
ORD1736,North,Restaurant_3,DP_17,2023/07/30 03:10,30-07-2023 03:37:00,-3,0,3.9
ORD1737,West,Restaurant_1,DP_30,2023/07/30 02:06,,2,0,
ORD1738,West,Restaurant_4,DP_29,2023/07/02 19:27,02-07-2023 20:04:00,7,0,3.7
ORD1739,Central,Restaurant_25,DP_19,2023/07/18 19:30,18-07-2023 20:11:00,11,1,3.8
ORD1740,South,Restaurant_20,DP_11,2023/07/27 20:58,27-07-2023 21:37:00,9,0,3.8
ORD1741,Central,Restaurant_2,DP_34,2023/07/23 11:13,23-07-2023 11:48:00,5,0,4.0
ORD1742,South,Restaurant_26,DP_7,2023/07/26 13:10,26-07-2023 13:57:00,17,0,4.2
ORD1743,Central,Restaurant_30,DP_34,2023/07/09 07:51,09-07-2023 08:29:00,8,0,3.9
ORD1744,East,Restaurant_30,DP_20,2023/07/15 16:48,15-07-2023 17:29:00,11,0,4.4
ORD1745,East,Restaurant_5,DP_38,2023/07/22 14:19,22-07-2023 14:54:00,5,0,5.0
ORD1746,East,Restaurant_3,DP_24,2023/07/28 08:25,28-07-2023 09:17:00,22,0,3.6
ORD1747,East,Restaurant_29,DP_10,2023/07/25 22:39,25-07-2023 23:15:00,6,0,4.3
ORD1748,North,Restaurant_28,DP_32,2023/07/22 19:36,22-07-2023 20:16:00,10,0,4.1
ORD1749,East,Restaurant_29,DP_15,2023/07/04 21:00,04-07-2023 21:48:00,18,0,4.7
ORD1750,West,Restaurant_9,DP_37,2023/07/05 21:34,05-07-2023 22:16:00,12,0,4.2
ORD1751,West,Restaurant_20,DP_20,2023/07/17 17:30,17-07-2023 18:12:00,12,0,3.7
ORD1752,North,Restaurant_6,DP_3,2023/07/29 01:07,29-07-2023 01:32:00,-5,0,3.4
ORD1753,East,Restaurant_18,DP_37,2023/07/11 23:43,12-07-2023 00:28:00,15,0,4.5
ORD1754,East,Restaurant_6,DP_40,2023/07/26 22:21,26-07-2023 23:01:00,10,1,3.4
ORD1755,East,Restaurant_19,DP_8,2023/07/11 15:39,11-07-2023 16:23:00,14,0,4.8
ORD1756,Central,Restaurant_28,DP_40,2023/07/03 10:11,03-07-2023 10:52:00,11,0,4.4
ORD1757,South,Restaurant_12,DP_23,2023/07/01 11:46,01-07-2023 12:21:00,5,0,4.2
ORD1758,Central,Restaurant_25,DP_40,2023/07/23 04:37,23-07-2023 05:24:00,17,0,3.3
ORD1759,South,Restaurant_11,DP_11,2023/07/11 22:08,11-07-2023 22:49:00,11,0,4.5
ORD1760,East,Restaurant_2,DP_8,2023/07/05 20:37,05-07-2023 21:07:00,0,0,5.0
ORD1761,East,Restaurant_15,DP_29,2023/07/27 09:21,27-07-2023 10:11:00,20,0,3.8
ORD1762,Central,Restaurant_12,DP_30,2023/07/27 18:03,27-07-2023 18:32:00,-1,0,3.7
ORD1763,Central,Restaurant_12,DP_10,2023/07/18 11:23,18-07-2023 12:10:00,17,1,4.0
ORD1764,South,Restaurant_9,DP_39,2023/07/13 07:18,13-07-2023 08:09:00,21,0,4.4
ORD1765,West,Restaurant_21,DP_28,2023/07/16 06:12,16-07-2023 06:43:00,1,0,3.8
ORD1766,South,Restaurant_24,DP_36,2023/07/13 15:51,13-07-2023 16:30:00,9,0,4.6
ORD1767,Central,Restaurant_2,DP_13,2023/07/28 12:19,28-07-2023 12:57:00,8,0,5.0
ORD1768,Central,Restaurant_22,DP_32,2023/07/09 10:06,09-07-2023 10:44:00,8,0,4.3
ORD1769,North,Restaurant_3,DP_36,2023/07/17 09:15,17-07-2023 10:09:00,24,0,3.9
ORD1770,Central,Restaurant_12,DP_37,2023/07/29 05:13,29-07-2023 05:44:00,1,0,4.4
ORD1771,North,Restaurant_28,DP_26,2023/07/09 09:58,09-07-2023 10:35:00,7,0,4.8
ORD1772,West,Restaurant_30,DP_22,2023/07/03 07:17,03-07-2023 08:09:00,22,0,4.2
ORD1773,South,Restaurant_26,DP_4,2023/07/30 23:18,30-07-2023 23:55:00,7,0,4.4
ORD1774,South,Restaurant_16,DP_31,2023/07/28 15:48,,2,0,4.5
ORD1775,North,Restaurant_21,DP_18,2023/07/11 18:24,11-07-2023 19:06:00,12,0,3.6
ORD1776,South,Restaurant_28,DP_38,2023/07/03 02:57,03-07-2023 03:43:00,16,0,4.4
ORD1777,Central,Restaurant_24,DP_24,2023/07/19 12:20,19-07-2023 12:56:00,6,0,3.3
ORD1778,East,Restaurant_26,DP_23,2023/07/26 19:56,26-07-2023 20:40:00,14,0,3.7
ORD1779,North,Restaurant_30,DP_22,2023/07/01 06:42,01-07-2023 07:11:00,-1,0,4.8
ORD1780,South,Restaurant_1,DP_2,2023/07/06 23:25,06-07-2023 23:55:00,0,0,4.6
ORD1781,North,Restaurant_21,DP_31,2023/07/11 22:41,11-07-2023 23:17:00,6,0,3.9
ORD1782,North,Restaurant_3,DP_11,2023/07/19 18:43,19-07-2023 19:27:00,14,1,5.0
ORD1783,East,Restaurant_20,DP_28,2023/07/24 08:35,24-07-2023 09:21:00,16,0,3.3
ORD1784,Central,Restaurant_2,DP_32,2023/07/10 13:39,10-07-2023 14:09:00,0,0,4.0
ORD1785,North,Restaurant_9,DP_5,2023/07/11 12:35,11-07-2023 13:20:00,15,0,4.3
ORD1786,South,Restaurant_19,DP_38,2023/07/29 10:58,29-07-2023 11:39:00,11,0,2.4
ORD1787,West,Restaurant_15,DP_10,2023/07/24 00:12,24-07-2023 00:44:00,2,0,4.0
ORD1788,North,Restaurant_18,DP_40,2023/07/17 13:31,17-07-2023 14:01:00,0,0,3.4
ORD1789,North,Restaurant_26,DP_24,2023/07/11 16:06,11-07-2023 16:47:00,11,0,3.4
ORD1790,East,Restaurant_11,DP_35,2023/07/20 17:28,20-07-2023 18:18:00,20,0,3.9
ORD1791,Central,Restaurant_25,DP_23,2023/07/05 13:31,05-07-2023 14:11:00,10,1,3.0
ORD1792,West,Restaurant_23,DP_17,2023/07/10 17:37,10-07-2023 18:09:00,2,0,3.6
